#t = 1000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 136 42.7429 870.325 90.1146 9.75926 1.10402 0.0160229 0.00205075 0.00027287 3.77047e-05 5.40485e-06 8.02937e-07 1.235e-07 1.9649e-08 3.23075e-09 
7 0 9069 7980.72 211854 17956.4 1603.9 150.75 1.54272 0.167513 0.0190351 0.00226082 0.000280325 3.62442e-05 4.881e-06 6.83919e-07 9.96024e-08 
8 0 30775 30775 933439 71550.6 5798.64 496.064 4.24436 0.423251 0.0442922 0.00485737 0.000557491 6.68758e-05 8.37415e-06 1.09323e-06 1.48613e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 3000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 136 42.7429 870.325 90.1146 9.75926 1.10402 0.0160229 0.00205075 0.00027287 3.77047e-05 5.40485e-06 8.02937e-07 1.235e-07 1.9649e-08 3.23075e-09 
7 0 10160 8940.8 240454 20179.7 1786.06 166.453 1.67779 0.180951 0.0204334 0.0024128 0.000297554 3.82791e-05 5.13111e-06 7.15869e-07 1.0384e-07 
8 0 49684 49684 1.4967e+06 115309 9395.61 808.365 7.00004 0.702405 0.0739688 0.00816326 0.000942824 0.000113805 1.4338e-05 1.88303e-06 2.57469e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 4000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 4763 1496.94 46857.7 3508.36 277.527 23.1749 0.189664 0.0185773 0.0019185 0.00020892 2.39944e-05 2.90668e-06 3.71363e-07 5.00187e-08 7.09634e-09 
7 0 21775 19162 540610 43752 3743.28 337.947 3.21423 0.33752 0.0371577 0.00428257 0.000516028 6.49223e-05 8.51784e-06 1.16403e-06 1.65504e-07 
8 0 53442 53442 1.60875e+06 124014 10108.1 869.694 7.52568 0.754593 0.0793877 0.00875096 0.00100931 0.000121643 1.52996e-05 2.00566e-06 2.73709e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 5000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 9298 2922.23 89854.5 6816.59 547.181 46.4379 0.394148 0.0393697 0.00414687 0.00046031 5.38053e-05 6.61696e-06 8.55247e-07 1.16034e-07 1.65017e-08 
7 0 30230 26602.4 765687 61033.4 5148.86 458.826 4.26329 0.443011 0.0482943 0.00551482 0.000658709 8.21841e-05 1.06966e-05 1.45055e-06 2.04704e-07 
8 0 60452 60452 1.83239e+06 140509 11399.2 976.783 8.39562 0.839493 0.0881036 0.00969054 0.00111549 0.000134198 1.68505e-05 2.20551e-06 3.00532e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 6000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 9298 2922.23 89854.5 6816.59 547.181 46.4379 0.394148 0.0393697 0.00414687 0.00046031 5.38053e-05 6.61696e-06 8.55247e-07 1.16034e-07 1.65017e-08 
7 0 32897 28949.4 825045 66251.8 5631.58 505.73 4.7733 0.499914 0.0549236 0.00632018 0.000760603 9.55934e-05 1.253e-05 1.71069e-06 2.42971e-07 
8 0 77785 77785 2.42521e+06 181995 14486.7 1220.7 10.2039 1.00858 0.104769 0.0114191 0.00130384 0.000155723 1.94264e-05 2.52778e-06 3.42619e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 7000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 9298 2922.23 89854.5 6816.59 547.181 46.4379 0.394148 0.0393697 0.00414687 0.00046031 5.38053e-05 6.61696e-06 8.55247e-07 1.16034e-07 1.65017e-08 
7 0 33609 29575.9 844106 67709.9 5749.35 515.757 4.85783 0.508258 0.0557861 0.00641341 0.000771128 9.68326e-05 1.2682e-05 1.73009e-06 2.45543e-07 
8 0 97073 97073 3.05409e+06 227636 17998.2 1506.6 12.4343 1.22157 0.12615 0.0136716 0.00155249 0.000184443 2.28922e-05 2.96415e-06 3.99867e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 8000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 9298 2922.23 89854.5 6816.59 547.181 46.4379 0.394148 0.0393697 0.00414687 0.00046031 5.38053e-05 6.61696e-06 8.55247e-07 1.16034e-07 1.65017e-08 
7 0 40546 35680.5 1.03486e+06 82013.9 6880.93 610.037 5.61752 0.581506 0.0631791 0.00719345 0.000857051 0.000106701 1.38624e-05 1.87696e-06 2.6453e-07 
8 0 110136 110136 3.47753e+06 258513 20379.8 1700.57 13.9391 1.36446 0.140385 0.0151572 0.0017147 0.000202945 2.5094e-05 3.23716e-06 4.35094e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 9000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 9298 2922.23 89854.5 6816.59 547.181 46.4379 0.394148 0.0393697 0.00414687 0.00046031 5.38053e-05 6.61696e-06 8.55247e-07 1.16034e-07 1.65017e-08 
7 0 42082 37032.2 1.07431e+06 85128.5 7139.87 632.672 5.81731 0.601623 0.0652967 0.00742616 0.000883717 0.000109884 1.42575e-05 1.92792e-06 2.71355e-07 
8 0 128600 128600 4.08228e+06 302274 23727.4 1970.81 15.9946 1.55752 0.159398 0.0171177 0.00192605 0.000226738 2.78873e-05 3.57871e-06 4.78543e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 10000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 0 9298 2922.23 89854.5 6816.59 547.181 46.4379 0.394148 0.0393697 0.00414687 0.00046031 5.38053e-05 6.61696e-06 8.55247e-07 1.16034e-07 1.65017e-08 
7 0 43349 38147.1 1.11148e+06 87783 7340.16 648.61 5.935 0.612511 0.0663527 0.0075334 0.000895103 0.000111146 1.44035e-05 1.9455e-06 2.73558e-07 
8 0 147333 147333 4.69177e+06 346604 27133.6 2246.84 18.1081 1.75661 0.179059 0.0191505 0.0021458 0.000251543 3.08073e-05 3.93678e-06 5.24226e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 11000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 2092 9.2048 214.529 20.0563 1.97089 0.203275 0.00248601 0.000293978 3.62884e-05 4.66997e-06 6.25774e-07 8.72095e-08 1.26256e-08 1.89668e-09 2.95343e-10 
4 0 2826 77.715 1800.56 168.949 16.7432 1.75037 0.0223406 0.00272009 0.000347459 4.64943e-05 6.50718e-06 9.51035e-07 1.44918e-07 2.29872e-08 3.78985e-09 
5 0 3526 369.39 9654.36 827.123 75.0912 7.21078 0.0781135 0.00878056 0.00103655 0.000128288 1.66187e-05 2.24969e-06 3.17756e-07 4.67582e-08 7.15798e-09 
6 0 13569 4264.54 129378 9913.53 804.136 68.9707 0.597205 0.0601608 0.00638055 0.000711674 8.33864e-05 1.02517e-05 1.32085e-06 1.78125e-07 2.51098e-08 
7 0 50305 44268.4 1.28315e+06 101744 8537.66 756.757 6.95788 0.719306 0.0780203 0.00886538 0.00105379 0.000130848 1.69498e-05 2.28764e-06 3.213e-07 
8 0 147662 147662 4.70093e+06 347353 27198 2252.65 18.1624 1.76222 0.179664 0.0192185 0.00215376 0.000252512 3.09299e-05 3.95287e-06 5.26417e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 12000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 2092 9.2048 214.529 20.0563 1.97089 0.203275 0.00248601 0.000293978 3.62884e-05 4.66997e-06 6.25774e-07 8.72095e-08 1.26256e-08 1.89668e-09 2.95343e-10 
4 0 2826 77.715 1800.56 168.949 16.7432 1.75037 0.0223406 0.00272009 0.000347459 4.64943e-05 6.50718e-06 9.51035e-07 1.44918e-07 2.29872e-08 3.78985e-09 
5 0 3526 369.39 9654.36 827.123 75.0912 7.21078 0.0781135 0.00878056 0.00103655 0.000128288 1.66187e-05 2.24969e-06 3.17756e-07 4.67582e-08 7.15798e-09 
6 0 14437 4537.34 137501 10544.6 856.109 73.4991 0.637548 0.0642685 0.0068193 0.000760744 8.91227e-05 1.09514e-05 1.40978e-06 1.89883e-07 2.67252e-08 
7 0 59993 52793.8 1.5539e+06 121794 10107.7 886.55 7.99455 0.81915 0.0881076 0.00993293 0.00117197 0.000144515 1.85986e-05 2.49493e-06 3.4842e-07 
8 0 157106 157106 4.99728e+06 369490 28949.8 2399.2 19.3648 1.8797 0.191708 0.0205119 0.00229904 0.000269554 3.30147e-05 4.21847e-06 5.6161e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 13000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 2092 9.2048 214.529 20.0563 1.97089 0.203275 0.00248601 0.000293978 3.62884e-05 4.66997e-06 6.25774e-07 8.72095e-08 1.26256e-08 1.89668e-09 2.95343e-10 
4 0 2826 77.715 1800.56 168.949 16.7432 1.75037 0.0223406 0.00272009 0.000347459 4.64943e-05 6.50718e-06 9.51035e-07 1.44918e-07 2.29872e-08 3.78985e-09 
5 0 3526 369.39 9654.36 827.123 75.0912 7.21078 0.0781135 0.00878056 0.00103655 0.000128288 1.66187e-05 2.24969e-06 3.17756e-07 4.67582e-08 7.15798e-09 
6 0 14437 4537.34 137501 10544.6 856.109 73.4991 0.637548 0.0642685 0.0068193 0.000760744 8.91227e-05 1.09514e-05 1.40978e-06 1.89883e-07 2.67252e-08 
7 0 60283 53049 1.56194e+06 122393 10154.8 890.447 8.02548 0.822107 0.0884035 0.00996387 0.00117534 0.000144899 1.86441e-05 2.50052e-06 3.49135e-07 
8 0 176816 176816 5.66505e+06 416602 32462.9 2675.62 21.3617 2.06247 0.209248 0.0222745 0.00248424 0.000289874 3.53399e-05 4.49564e-06 5.95986e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
#t = 14000; extr. Ts: 0.10005 0.10105 0.10205 0.10305 0.10505 0.10605 0.10705 0.10805 0.10905 0.11005 0.11105 0.11205 0.11305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 0 2092 9.2048 214.529 20.0563 1.97089 0.203275 0.00248601 0.000293978 3.62884e-05 4.66997e-06 6.25774e-07 8.72095e-08 1.26256e-08 1.89668e-09 2.95343e-10 
4 0 2826 77.715 1800.56 168.949 16.7432 1.75037 0.0223406 0.00272009 0.000347459 4.64943e-05 6.50718e-06 9.51035e-07 1.44918e-07 2.29872e-08 3.78985e-09 
5 0 3526 369.39 9654.36 827.123 75.0912 7.21078 0.0781135 0.00878056 0.00103655 0.000128288 1.66187e-05 2.24969e-06 3.17756e-07 4.67582e-08 7.15798e-09 
6 0 19867 6243.91 185626 14443 1188.79 103.362 0.915977 0.0931087 0.00994432 0.00111453 0.000130918 1.6098e-05 2.06962e-06 2.77867e-07 3.89141e-08 
7 0 71760 63148.8 1.86924e+06 145886 12057.1 1053.33 9.42767 0.962621 0.103194 0.0115965 0.00136403 0.000167698 2.15199e-05 2.87864e-06 4.0089e-07 
8 0 179909 179909 5.77506e+06 424087 33000.7 2716.37 21.6342 2.08646 0.211462 0.0224883 0.00250582 0.000292149 3.55901e-05 4.52429e-06 5.99401e-07 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
